,date,a.csv,aal.csv,aap.csv,aapl.csv,abc.csv,abt.csv
69,13-04-10,24.24892632,7.49,42.259998,34.63285829,29.459999,25.08392193
70,14-04-10,24.61373319,7.42,45.279999,35.09857171,29.200001,25.09831497
71,15-04-10,25.48640844,7.41,45.380001,35.56000143,29.49,25.12230545
72,16-04-10,25.22889914,7.15,45.040001,35.34285743,29.879999,25.07432641
73,19-04-10,25.15021531,6.89,44.450001,35.29571529,29.82,25.38619449
74,20-04-10,25.95851144,7.14,44.459999,34.94142914,30.379999,25.45816449
75,21-04-10,25.84406295,6.76,44.970001,37.03142929,30.360001,24.84402193
76,22-04-10,26.06580901,6.47,45.490002,38.06714243,31.41,24.52735441
77,23-04-10,26.20886981,6.63,46.110001,38.68999857,31.129999,24.56573793
78,26-04-10,26.33762589,6.48,46.32,38.5,31.23,24.16750489
79,27-04-10,25.90844134,6.33,45.240002,37.43428414,30.860001,23.87962537
80,28-04-10,26.20886981,7.32,45.529999,37.37142943,30.790001,24.11952537
81,29-04-10,26.63090129,7.33,45.880001,38.37714386,31.360001,24.34982793
82,30-04-10,25.93705365,7.07,45.099998,37.29857257,30.85,24.54654641
83,03-05-10,26.30185908,7.39,46.32,38.04999929,31.280001,24.40740537
84,04-05-10,25.29327611,6.86,45.669998,36.95428471,30.969999,24.08114041
85,05-05-10,24.86409156,6.93,45.119999,36.56999971,31.030001,24.06194841
86,06-05-10,23.80543705,6.39,44.200001,35.17856986,30.75,23.51017985
87,07-05-10,22.79685193,6.38,43.759998,33.69428629,29.91,23.37583585
88,10-05-10,24.45636552,6.95,45.110001,36.28428643,31.059999,23.84124185
89,11-05-10,24.37052933,6.83,45.41,36.64571386,31.219999,23.70209889
90,12-05-10,24.89985694,7.3,45.959999,37.44142914,31.790001,23.58214937
91,13-05-10,24.878397,7.24,45.25,36.90857314,31.6,23.32305737
92,14-05-10,24.22031402,7.09,44.900002,36.25999829,31.309999,23.27027937
93,17-05-10,24.45636552,7.18,45.75,36.31714243,31.4,23.23669289
94,18-05-10,22.93991488,7,45.75,36.05142971,31.290001,23.05436937
95,19-05-10,23.31187411,7.4,46.09,35.47714229,31.42,23.00159137
96,20-05-10,22.20314807,6.84,48.990002,33.96571357,30.68,22.30108385
97,21-05-10,22.41773963,7.21,49.470001,34.61714171,30.83,22.52179233
98,24-05-10,22.4606588,7.04,49.549999,35.25142671,30.700001,22.81926785
99,25-05-10,22.34620887,7.81,51.029999,35.03142929,30.27,22.66093337
100,26-05-10,22.52503577,8.45,50.200001,34.87285614,30.440001,22.63214585
101,27-05-10,23.42632332,8.74,51.330002,36.19285586,31.57,22.96800489
102,28-05-10,23.14735408,8.83,51.759998,36.69714357,31.280001,22.81926785
103,01-06-10,22.5178834,8.64,50.369999,37.26142886,30.809999,22.52179233
104,02-06-10,23.04721102,9.44,51.349998,37.70714186,31.73,22.78088481
105,03-06-10,23.17596638,9.21,51.490002,37.58856957,32.080002,22.90083385
106,04-06-10,21.70243276,8.59,50.16,36.56571586,30.77,22.32507433
107,07-06-10,21.53075823,8.35,48.599998,35.84857171,30.77,22.18113481
108,08-06-10,21.34477825,8.58,49.459999,35.61857229,30.620001,22.21951785
109,09-06-10,21.11587911,8.53,49.689999,34.74285886,30.940001,22.00360833
110,10-06-10,21.7811166,9.16,50.23,35.78714371,31.690001,22.64654081
111,11-06-10,21.98140129,9.93,50.509998,36.21571357,31.92,22.64654081
112,14-06-10,22.50357654,9.66,50.799999,36.32571414,32.209999,22.70891481
113,15-06-10,23.03290343,10.46,52.139999,37.09857171,32.459999,23.11194489
114,16-06-10,23.34048641,10.57,51.98,38.17856986,32.759998,23.40942233
115,17-06-10,23.22603791,10.74,51.889999,38.83856957,32.880001,23.33265337
116,18-06-10,23.32617954,10.44,51.59,39.15285871,32.560001,23.39982441
117,21-06-10,23.19742561,10,51.34,38.59571457,32.419998,23.17431889
118,22-06-10,22.90414807,9.47,50.32,39.12142943,31.959999,23.02558185
119,23-06-10,22.8683834,9.58,50.869999,38.70999914,31.870001,22.81926785
120,24-06-10,22.00286123,9.57,50.939999,38.42856986,31.59,22.77128881
121,25-06-10,21.95278898,9.16,50.900002,38.09999843,31.870001,22.64174185
122,28-06-10,21.87410515,9.08,50.470001,38.32857129,32.529999,22.63694481
123,29-06-10,20.89413448,8.54,50.279999,36.59571457,31.719999,22.38264985
124,30-06-10,20.33619528,8.61,50.18,35.93285757,31.75,22.44502385
125,01-07-10,20.22889914,8.65,51.700001,35.49714286,30.93,22.29148785
126,02-07-10,19.878397,8.19,51.009998,35.27714157,30.92,22.29148785
127,06-07-10,19.84978469,8.08,50.5,35.51857,31.34,22.40184137
128,07-07-10,20.43633834,9.32,50.889999,36.952858,31.780001,22.89123785
129,08-07-10,20.60801144,9.54,50.82,36.869999,31.92,23.07836033
130,09-07-10,20.49356295,9.54,51.27,37.08856957,31.84,23.04477385
131,12-07-10,20.17167454,9.2,51.459999,36.75571443,31.75,22.94401633
132,13-07-10,20.56509227,9.33,52.650002,35.97142786,32.330002,22.87204633
133,14-07-10,20.52217454,9.28,52.599998,36.10428614,32.790001,22.95840889
134,15-07-10,20.31473534,9.11,53.060001,35.92142871,32.73,23.03997489
135,16-07-10,19.33476466,8.95,51.34,35.70000071,32.139999,22.58416633
136,19-07-10,19.69957153,8.62,51.959999,35.082859,31.99,22.74729833
137,20-07-10,19.68526466,8.92,53,35.98428729,32.259998,22.77608585
138,21-07-10,19.72818383,9.21,51.689999,36.31999971,32.009998,23.35664385
139,22-07-10,20.54363448,9.85,53.099998,37.00285714,29.629999,23.51497689
140,23-07-10,20.95851144,10.35,54.169998,37.134285,30.530001,23.47659337
141,26-07-10,21.20171745,10.91,54.849998,37.04000086,30.5,23.62533185
142,27-07-10,20.65093062,10.54,54.540001,37.72571557,29.139999,23.63972489
143,28-07-10,20.5865515,10.62,53.639999,37.27999871,28.93,23.61573441
144,29-07-10,20.13590844,10.66,53.18,36.87285614,28.98,23.50058385
145,30-07-10,19.97854077,10.85,53.529999,36.75,29.969999,23.54856337
146,02-08-10,20.61516381,10.64,53.43,37.40714257,30.58,23.90841289
147,03-08-10,19.91416381,10.66,52.610001,37.41857143,29.98,23.98997841
148,04-08-10,20.2360515,10.03,53.360001,37.568573,30.360001,24.07634337
149,05-08-10,20.35765451,9.64,53.869999,37.38571543,30.34,23.98038289
150,06-08-10,20.55078684,9.49,52.75,37.155716,30.24,24.26346537
151,09-08-10,21.33047282,9.73,53.259998,37.39285657,30.049999,24.41220241
152,10-08-10,21.07296209,9.72,53.049999,37.05857086,29.969999,24.69528489
153,11-08-10,20.18597997,9.13,51.91,35.74142843,29.120001,24.17710089
154,12-08-10,19.69241702,9.23,54.619999,35.97000129,29.15,24.17710089
155,13-08-10,19.56366166,9.14,54.259998,35.58571243,29.040001,24.01876593
156,16-08-10,19.42775322,9.21,54.299999,35.37714386,28.709999,24.15310993
157,17-08-10,20.94420601,9.5,54.5,35.99571614,29.49,24.32104041
158,18-08-10,21.05865451,9.61,55.189999,36.15285871,29.459999,24.10033193
159,19-08-10,20.41487911,9.19,55.279999,35.69714357,29.17,23.66371537
160,20-08-10,20.42918383,9.1,55.889999,35.662857,28.92,23.67331137
161,23-08-10,20,8.89,54.75,35.11428457,28.540001,23.88442193
162,24-08-10,19.57081617,8.75,54.259998,34.27571486,27.870001,23.74048241
163,25-08-10,19.80686767,8.78,54.860001,34.69857029,27.92,23.90361585
164,26-08-10,19.6781123,8.64,54.68,34.32571414,27.639999,23.75007793
165,27-08-10,20,9.15,55.580002,34.51714329,27.73,23.91321185
166,30-08-10,19.79971316,8.87,54.16,34.64285657,27.620001,23.74528137
167,31-08-10,19.29184549,9.04,54.470001,34.72857286,27.280001,23.67331137
168,01-09-10,20.2360515,9.56,55.48,35.76142886,27.969999,24.11952537
169,02-09-10,20.89413448,9.65,56.290001,36.02428443,28.08,24.28265689
170,03-09-10,21.35193062,9.97,56.540001,36.967144,28.08,24.34503137
171,07-09-10,20.73676681,9.54,56.279999,36.83000186,28.030001,24.22507993
172,08-09-10,20.62947067,9.49,56.560001,37.56000143,28.049999,24.20588841
173,09-09-10,20.69384764,9.11,56.040001,37.58142857,28.25,24.51295993
174,10-09-10,20.67954292,8.79,56.07,37.630001,28.469999,24.72886945
175,13-09-10,20.83691059,8.6,56.560001,38.148571,28.5,24.68568889
176,14-09-10,20.86552217,8.78,57.360001,38.29428486,29.09,24.66649545
177,15-09-10,21.03719528,8.91,57.41,38.60285571,30.25,24.78644641
178,16-09-10,21.48784049,9.12,57.990002,39.50999829,30.129999,24.76245593
179,17-09-10,21.85264592,9.08,58.150002,39.33856957,30.18,24.77685089
180,20-09-10,22.19599356,9.21,59.16,40.46142957,30.639999,25.07432641
181,21-09-10,22.2818319,9.54,58.41,40.53857043,30.790001,25.02154793
182,22-09-10,22.00286123,8.96,59.810001,41.10714343,30.42,24.94477945
183,23-09-10,21.85980043,8.83,58.860001,41.27428443,30.34,24.75765889
184,24-09-10,22.9542196,8.99,59.610001,41.75999829,31.35,24.92079041
185,27-09-10,22.88984335,9.29,59.380001,41.594284,30.950001,24.99755745
186,28-09-10,23.13304721,9.24,59.459999,40.97999957,31.17,25.13190145
187,29-09-10,23.30472175,9.06,59.66,41.05285643,30.76,25.18467945
188,30-09-10,23.86981402,9.25,58.68,40.53571314,30.66,25.06473041
189,01-10-10,24.12732475,9.29,58.700001,40.36000057,30.85,25.22786193
190,04-10-10,23.31187411,9.12,57.779999,39.80571371,30.74,25.19427545
191,05-10-10,23.63376252,9.23,58.669998,41.27714157,31.5,25.46776241
192,06-10-10,23.36909871,9.23,58.450001,41.31285857,31.34,25.41978097
193,07-10-10,23.74821102,9.24,58.790001,41.31714243,31.690001,25.22786193
194,08-10-10,24.177397,9.07,58.549999,42.00999829,31.67,25.33821545
195,11-10-10,24.14163019,9,59.27,42.19428629,31.790001,25.33821545
196,12-10-10,24.09155866,9.55,59.860001,42.648571,32.060001,25.67407449
197,13-10-10,24.54220386,9.8,59.98,42.87714386,32.369999,25.51574145
198,14-10-10,24.48497783,9.78,59.790001,43.18714143,32.310001,25.53013449
199,15-10-10,24.66380472,9.7,60.959999,44.96285629,32.290001,25.51094297
200,18-10-10,24.7925608,10.12,60.360001,45.42856986,32.34,25.75084297
201,19-10-10,24.33476466,10.09,60.389999,44.21285629,31.559999,25.36700297
202,20-10-10,24.7925608,10.84,61.150002,44.36142729,31.84,25.15109297
203,21-10-10,24.8569392,10.75,61.009998,44.217144,32.360001,25.35260993
204,22-10-10,24.8569392,10.81,61.400002,43.92428586,32.060001,25.21826593
205,25-10-10,24.96423534,11.58,62.080002,44.119999,32.029999,25.19427545
206,26-10-10,24.89270386,11.73,61.860001,44.00714114,32.43,25.28063993
207,27-10-10,24.74248856,12,61.419998,43.97571557,33.220001,24.77685089
208,28-10-10,24.97854077,11.88,63.880001,43.60571286,33.41,24.82962889
209,29-10-10,24.89270386,11.79,64.980003,42.99714286,32.830002,24.62331489
210,01-11-10,24.8569392,11.66,64.760002,43.45428471,32.790001,24.27785841
211,02-11-10,25.07868383,11.92,64.57,44.19428629,31.950001,24.41220241
212,03-11-10,25.1144485,12.07,64.940002,44.68571471,31.68,24.48897089
213,04-11-10,25.74391917,11.56,65.809998,45.467144,31.959999,24.41220241
214,05-11-10,26.02288984,11.57,65.629997,45.304287,31.68,24.43139393
215,08-11-10,25.87982761,11.23,65.970001,45.51714329,31.450001,24.20588841
216,09-11-10,25.3791123,10.99,66.010002,45.15428543,30.83,24.01396937
217,10-11-10,25.22174464,10.78,66.720001,45.43285757,31.469999,24.07154441
218,11-11-10,25.55793991,10.82,66.339996,45.235714,31.629999,23.88442193
219,12-11-10,26.00858298,10.63,64.529999,44.00428386,31.32,23.30866289
220,15-11-10,25.89413448,10.71,65.209999,43.86285786,31.41,23.10714785
221,16-11-10,25.06437697,10.69,65.290001,43.08428571,30.99,22.86724737
222,17-11-10,25.18597997,10.7,65.5,42.92856986,30.77,22.93442033
223,18-11-10,25.91559442,11.02,65.510002,44.061428,31.440001,22.84805585
224,19-11-10,26.08011445,11.08,65.07,43.818573,31.02,22.74249937
225,22-11-10,25.95135908,11.18,66.459999,44.76571271,31.110001,22.67052937
226,23-11-10,25.34334764,11.1,66.269997,44.10428614,30.950001,22.52658937
227,24-11-10,25.99427825,11.74,67,44.97142786,30.940001,22.53138833
228,26-11-10,26.00143062,11.7,67.110001,45,30.889999,22.45461937
229,29-11-10,25.50071531,11.28,66.910004,45.26714329,30.860001,22.30588281
230,30-11-10,25.05007153,11.16,65.989998,44.45000071,30.85,22.31547881
231,01-12-10,25.83691059,11.26,66.150002,45.20000071,31.549999,22.55537881
232,02-12-10,26.26609442,11.11,67.540001,45.45000071,31.879999,22.84325881
233,03-12-10,26.8097289,11.04,68.230003,45.34857171,32.139999,22.72810633
234,06-12-10,26.55936981,11.15,68.540001,45.735714,32.18,22.51219681
235,07-12-10,26.88125823,10.55,67.199997,45.45857243,32.279999,22.49780185
236,08-12-10,26.93848426,10.97,67.709999,45.85857014,31.719999,22.42103481
237,09-12-10,27.21745279,10.91,67.870003,45.68000029,31.709999,22.61295433
238,10-12-10,27.56795494,10.93,67.919998,45.79428486,32.110001,22.84805585
239,13-12-10,27.68240343,10.51,68,45.952858,31.42,22.78088481
240,14-12-10,27.82546423,10.53,68.029999,45.75571443,31.940001,23.05436937
241,15-12-10,27.52503577,10.14,67.779999,45.76571271,32.27,23.08795585
242,16-12-10,28.42632332,10.13,67.879997,45.89285657,32.68,23.29906689
243,17-12-10,28.99856938,10.06,66.790001,45.80142971,33.18,23.22229985
244,20-12-10,29.06294635,10.18,67.389999,46.02999871,33.380001,23.15992585
245,21-12-10,29.2060093,10.52,66.730003,46.31428529,33.740002,23.03037889
246,22-12-10,29.37052933,10.32,66.559998,46.45142743,34.139999,22.95361185
247,23-12-10,29.37768169,9.91,66.57,46.22857286,34.400002,22.93921737
248,27-12-10,29.98569313,9.87,66.419998,46.38285829,34.299999,22.73290337
249,28-12-10,29.69241702,9.89,66.25,46.49571614,34.189999,22.73770233
250,29-12-10,29.8211731,10.14,66.449997,46.47000129,34.639999,22.75209489
251,30-12-10,29.74964163,10.13,66.720001,46.23714443,34.220001,22.82406489
252,31-12-10,29.63519313,10.01,66.150002,46.08000186,34.119999,22.98719833
253,03-01-11,29.95708083,10.65,65.5,47.08142857,34.32,22.94401633
254,04-01-11,29.6781123,10.62,62.240002,47.32714457,33.939999,23.15992585
255,05-01-11,29.61373319,11.1,62.32,47.71428686,34.459999,23.15992585
256,06-01-11,29.6709578,11.24,60.27,47.67571257,34.860001,23.11194489
257,07-01-11,29.77110086,11.4,61.880001,48.01714329,34.93,23.20790537
258,10-01-11,30.20028684,11.47,62.34,48.92142871,34.73,23.00159137
259,11-01-11,30.71530758,10.97,61.970001,48.80571371,35.07,22.95361185
260,12-01-11,30.85121531,10.88,62.799999,49.202858,34.860001,22.82886385
261,13-01-11,30.73676681,10.89,62.990002,49.38285829,35.380001,22.72810633
262,14-01-11,30.94420601,10.79,63.18,49.782856,35.43,22.49780185
263,18-01-11,31.72389199,10.12,62.91,48.66428757,36.169998,22.64654081
264,19-01-11,30.3505,10.03,63.459999,48.405716,35.549999,22.70891481
265,20-01-11,30.25035837,10.25,63.16,47.52571486,35.720001,23.01118737
266,21-01-11,30.121603,9.83,63.509998,46.67428586,36.099998,22.99199537
267,24-01-11,30.59370601,10.1,63.439999,48.20714186,36.290001,23.11194489
268,25-01-11,30.53647997,10.13,64.019997,48.77142714,35.950001,23.01118737
269,26-01-11,30.45064378,10.8,64.25,49.12142943,36.389999,22.43063081
270,27-01-11,30.36480687,11.05,64.150002,49.02999871,36.82,22.25310433
271,28-01-11,29.31330472,10.16,64.089996,48.014286,36,21.82608185
272,31-01-11,29.92131617,9.92,63.939999,48.47428514,35.860001,21.66774929
273,01-02-11,30.07868383,9.91,63.349998,49.29000086,36.290001,21.70133385
274,02-02-11,29.49213233,9.52,61.610001,49.188572,35.52,21.94123433
275,03-02-11,29.3204578,9.59,62.48,49.06285857,35.389999,22.07078129
276,04-02-11,30.75107368,9.24,63.98,49.5,36.560001,22.12835633
277,07-02-11,31.78826896,9.72,64.5,50.26857,36.48,21.92204233
278,08-02-11,31.59513662,9.88,64.900002,50.74285886,36.560001,21.88365929
279,09-02-11,31.06580901,9.88,66,51.16571429,36.669998,21.85007281
280,10-02-11,31.47353362,9.85,65.25,50.648571,36.709999,21.82608185
281,11-02-11,32.20314807,10.13,65.300003,50.97857286,36.66,21.85966833
282,14-02-11,32.03862732,9.97,63.779999,51.311428,36.869999,22.06118529
283,15-02-11,30.50786767,10.08,63.529999,51.41428757,36.599998,22.43063081
284,16-02-11,31.16595064,10.1,64.410004,51.87571329,36.369999,22.19552737
285,17-02-11,31.41630973,9.92,62.810001,51.18571471,37.43,22.22431681
286,18-02-11,31.41630973,9.72,62.389999,50.08000186,37.790001,22.49300481
287,22-02-11,30.39341917,9.17,61.43,48.37285614,37.400002,22.53618537
288,23-02-11,28.93419099,8.49,60.700001,48.945713,36.84,22.29628681
289,24-02-11,29.43490773,8.43,61.32,48.98285671,36.73,22.64654081
290,25-02-11,30.30042847,8.57,62.630001,49.73714443,37.389999,22.85765137
291,28-02-11,30.10014378,8.61,62.68,50.45857243,37.91,23.07836033
292,01-03-11,29.09871316,7.95,62.630001,49.90142829,37.310001,22.79048033
293,02-03-11,29.65665236,7.97,63.02,50.30285643,37.16,22.87684337
294,03-03-11,30.62947067,8.36,64.459999,51.365715,37.610001,23.19830937
295,04-03-11,33.44062804,8.28,63.790001,51.42856986,37.669998,23.36144089
296,07-03-11,32.81115737,8.3,63.049999,50.76571271,37.299999,23.27027937
297,08-03-11,32.88269027,9.28,64.080002,50.82285686,37.549999,23.36623985
298,09-03-11,32.93991488,8.93,64.510002,50.35285571,38.450001,23.54376441
299,10-03-11,32.10300429,9.09,64.889999,49.52428443,37.540001,23.27027937
300,11-03-11,32.43204506,9.18,65.599998,50.28428643,37.02,23.25108737
301,14-03-11,32.07439056,8.87,65.279999,50.50857157,36.619999,23.13593537
302,15-03-11,31.34477825,8.92,65.419998,49.34714129,36.439999,22.86245033
303,16-03-11,30.27897067,8.55,64.93,47.14428714,36.599998,22.41143737
304,17-03-11,30.36480687,8.49,64.480003,47.80571371,36.619999,22.67532833
305,18-03-11,30.71530758,8.96,64.800003,47.23857114,37.299999,22.98719833
306,21-03-11,31.43776896,9.17,65,48.47142786,37.849998,23.04477385
307,22-03-11,30.89413448,8.9,64.989998,48.74285886,38.299999,23.01118737
308,23-03-11,31.23748212,8.73,65.339996,48.45571514,38.150002,23.02558185
309,24-03-11,31.40915665,8.86,66.519997,49.28142929,39.060001,23.08315737
310,25-03-11,31.50214592,9.02,66.260002,50.22000129,39.290001,23.04477385
311,28-03-11,31.44492132,9.02,65.620003,50.06285857,39.380001,23.06876433
312,29-03-11,31.87410515,8.87,65.589996,50.13714214,39.73,23.21270433
313,30-03-11,32.2532196,8.97,65.910004,49.804287,39.459999,23.49098785
314,31-03-11,32.03147496,8.71,65.620003,49.78714371,39.560001,23.53416841
315,01-04-11,32.28898212,8.78,66.160004,49.22285843,40.349998,23.68770393
316,04-04-11,32.0672382,8.74,66.099998,48.74142843,40.57,24.10992793
317,05-04-11,32.43204506,8.45,67.779999,48.412857,40.580002,23.98518137
318,06-04-11,32.39628255,8.4,67.589996,48.29142757,40.57,24.31624145
319,07-04-11,32.09585193,8.24,67.300003,48.297142,40.580002,24.22507993
320,08-04-11,32.11015737,7.94,66.459999,47.865715,40.200001,24.22507993
321,11-04-11,32.1816867,8.24,65.650002,47.25714114,40.139999,24.42659689
322,12-04-11,32.14592346,8.45,65.639999,47.485714,39.599998,24.48417193
323,13-04-11,33.32617954,8.26,64,48.01857,39.650002,24.20588841
324,14-04-11,33.35479328,8.06,63.970001,47.48857114,39.639999,24.46977937
325,15-04-11,33.97711159,8.09,63.84,46.77999871,39.59,24.90159889
326,18-04-11,33.31902718,8.33,64.5,47.40714257,39.5,24.60412145
327,19-04-11,33.43347568,8.25,65,48.26571271,39.77,24.51295993
328,20-04-11,34.7925608,8.14,66.129997,48.91571429,40.490002,24.37381889
329,21-04-11,35.29327754,8.13,66.419998,50.09999843,40.549999,24.85361745
330,25-04-11,34.46352003,8.28,65.730003,50.43000029,40.959999,24.62331489
331,26-04-11,35.33619313,8.8,65.910004,50.06000143,41.080002,24.83922489
332,27-04-11,35.78683834,8.75,66.349998,50.02142714,42.029999,25.03594097
333,28-04-11,35.99427825,8.77,66.18,49.53571314,41,25.08871897
334,29-04-11,35.701,9.09,65.459999,50.01857,40.639999,24.96876993
335,02-05-11,36.0801166,9.06,65.440002,49.46857071,41.169998,25.23265897
336,03-05-11,36.19456509,9.22,66.059998,49.74285886,41.150002,25.35740697
337,04-05-11,35.40772604,9.3,65.760002,49.938572,40.759998,25.40058945
338,05-05-11,35.1716731,9.82,65.860001,49.53571314,41.029999,25.22306297
339,06-05-11,35.57224678,9.69,65.050003,49.52285771,41.470001,25.19907441
340,09-05-11,35.67954292,9.32,65.510002,49.65714257,42.220001,25.26624545
341,10-05-11,36.24463662,9.5,66.279999,49.92142871,42.310001,25.35260993
342,11-05-11,35.78683834,9.99,68.830002,49.60428614,42.209999,25.45336745
343,12-05-11,36.00143062,9.62,69.410004,49.50999829,42.439999,25.68367193
344,13-05-11,37.61087411,9.41,72.160004,48.64285657,42.040001,25.66447849
345,16-05-11,37.4248927,9.94,70.18,47.61428457,42.27,25.90917793
346,17-05-11,36.60228755,9.8,69.720001,48.02000043,42.040001,25.66927745
347,18-05-11,37.00286123,9.67,70.660004,48.55285643,41.84,25.82281297
348,19-05-11,36.59513448,10.32,63.490002,48.64714429,41.830002,25.63089393
349,20-05-11,36.26609442,10.17,63.27,47.88857271,41.59,25.67407449
350,23-05-11,35.12160086,10,62.990002,47.77142714,41.349998,25.54932793
351,24-05-11,34.8283269,9.74,62.200001,47.45571514,40.91,25.58771145
352,25-05-11,35.06437697,9.27,62.490002,48.11142729,41.52,25.41498393
353,26-05-11,35.32904077,9.25,62.66,47.85714343,41.43,25.01674897
354,27-05-11,35.47925608,9.12,62.119999,48.20142743,41.060001,24.73366841
355,31-05-11,35.67238984,9.1,62.099998,49.68999857,41.220001,25.06952745
356,01-06-11,34.33476252,9.04,61.02,49.35857014,40.709999,24.91119489
