,a.csv,aal.csv,aap.csv,aapl.csv,abc.csv,abt.csv,rf
48,-0.004764800335547,0.014030612244898,-0.004719230657876,0.004878039737371,-0.00534188034188,-0.018365176447491,-0.008
49,-0.003291442346607,-0.006289308176101,-0.002370744428639,-0.012180096763131,-0.006444683136412,0.005135734717292,0.026
50,0.003302311715228,-0.016455696202532,0.005228065340871,0.00272516534534,0.021982018018018,-0.002189746523491,0.006
51,-0.00119688812718,-0.023166023166023,0.001182009484208,-0.001470233924753,-0.005641748743239,-0.003291919495467,0.044
52,0.00239664477003,-0.011857707509881,0.003541960025594,0.002364800073647,0.013120531449627,-0.013394489352743,0.011
53,-0.001195457298532,-0.053333333333333,0.017882305882353,-0.010683293915596,0.003850192509625,-0.00576526469217,-0.04
54,0.008976720795528,0.023943661971831,0.008784119684888,0.01124861192126,0.021269211994421,0.007669292189613,-0.011
55,0.011565806301039,0.016506189821183,0.007332722441171,0.01606224220627,-0.002731375802957,0.008724715241537,0.032
56,-0.006156581648338,0.002706359945873,-0.012966333324985,0.004422885055447,-0.016775077602707,-0.008649252972302,-0.026
57,0.019174071363038,-0.005398110661269,-0.008527287589935,-0.011858608207374,-0.004178238307042,-0.006497128371358,-0.167
58,-0.006946425472965,-0.009497964721845,-0.01255230125523,0.018751396923504,-0.00034965034965,-0.01158446458277,-0.027
59,0.002623112718826,0.002739726027397,-0.006826765536723,0.006452984031208,0.008744316194474,0.004158812768699,0.03
60,0.006395348837335,-0.013661202185792,0.000948115689692,0.014888760785368,0.015256622746186,-0.011483462504505,-0.015
61,-0.006643529751106,0.018005540166205,-0.007340800378878,-0.00360390092235,-0.012295115700303,0.003237481473274,0.008
62,0.004652486054434,0.006802721088435,0.010496255271768,0.004127587040843,-0.011410788381743,0.005315114840744,0.025
63,0.007814732271958,-0.036486486486487,0.00731815374603,0.010679340867823,0.011542497376705,-0.000566427995131,-0.037
64,-0.007466973218959,-0.007012622720898,-0.002577853413539,0.004402746482473,0.003803630705394,-0.001700379303175,-0.047
65,-0.007812471290764,-0.036723163841808,-0.010808340911458,0.004425135508784,0.000344471224786,-0.006434505980077,0.034
66,-0.008748906387597,0.107038123167155,0.003562993043373,-0.002701583473366,0.004820902037848,-0.004190498829951,0.093
67,0.007060870847052,-0.03046357615894,-0.002840213017751,0.007668214052353,0.009938279643591,0.008607505660774,-0.027
68,-0.000584253598347,0.040983606557377,0.006646071525135,0.002067959859284,-0.004411231910798,-0.001137854207117,0.009
69,-0.009061707102857,-0.017060367454068,-0.003536948832822,0.000577832338565,0.004089945466939,-0.00740461995838,0.043
70,0.015044248233353,-0.009345794392523,0.071462402814122,0.013447155437133,-0.008825458548047,0.000573795455137,0.018
71,0.035454810676339,-0.001347708894879,0.002208524783757,0.013146680667123,0.009931472262621,0.000955860177429,-0.045
72,-0.010103789225546,-0.035087719298246,-0.007492287186155,-0.006106411453234,0.01322478806375,-0.001909818368248,0.029
73,-0.003118797754844,-0.036363636363637,-0.013099466849479,-0.001333852049042,-0.002007998728514,0.012437745114782,0.066
74,0.032138736285718,0.036284470246734,0.000224926879079,-0.010037653013467,0.018779309188464,0.002835005460504,-0.033
75,-0.004408900642971,-0.053221288515406,0.011471030397459,0.059814386365209,-0.000658262036151,-0.024123599360278,0.006
76,0.008580154995516,-0.042899408284024,0.011563286378402,0.027968489544635,0.034584946159916,-0.012746226078146,0.059
77,0.005488446609472,0.024729520865533,0.013629346510031,0.016362040940422,-0.008914390321554,0.001564927042678,-0.032
78,0.004912691047487,-0.02262443438914,0.00455430482424,-0.004910792928807,0.003212367594358,-0.016210913001992,-0.047
79,-0.016295491135978,-0.023148148148148,-0.023316018998273,-0.027680931355844,-0.011847550432277,-0.011911842845366,0.008
80,0.011595775492697,0.156398104265403,0.006410189813873,-0.001679068152078,-0.002268308416451,0.010046221257535,0.116
81,0.016102620086066,0.001366120218579,0.007687283278877,0.026911318190923,0.018512503458509,0.009548386922233,-0.074
82,-0.026054230456168,-0.035470668485675,-0.017000936856998,-0.028104522048752,-0.016262786471212,0.00807884476112,0.037
83,0.014065029947097,0.045261669024045,0.027051043328206,0.020146259293477,0.013938444084279,-0.005668456901496,0.071
84,-0.038346451954729,-0.071718538565629,-0.014032858376511,-0.028796704127976,-0.009910549555289,-0.013367457731486,-0.033
85,-0.01696832578965,0.010204081632653,-0.012042895206608,-0.010398929460332,0.001937423375442,-0.000796972222828,0.094
86,-0.042577646722821,-0.077922077922078,-0.020390027047651,-0.038048396717917,-0.009023557556444,-0.022931167136641,0.052
87,-0.042367847284582,-0.001564945226917,-0.009954818779303,-0.042192834371305,-0.027317073170732,-0.005714290612249,0.141
88,0.072795734950644,0.089341692789969,0.030850161373408,0.076867636276338,0.038448645937813,0.019909705176675,-0.015
89,-0.003509769042423,-0.01726618705036,0.006650387793163,0.009960990394898,0.005151320191607,-0.005836229525491,-0.124
90,0.021719988260597,0.068814055636896,0.012111847610658,0.021713734075502,0.018257591872441,-0.005060713009542,0.017
91,-0.000861850044079,-0.008219178082192,-0.015448194417933,-0.0142317217104,-0.005976753508123,-0.010986784790066,-0.044
92,-0.026451984660175,-0.020718232044199,-0.007734762430939,-0.017572471701647,-0.009177246835443,-0.00226291086824,0.034
93,0.009746013284761,0.012693935119887,0.018930912297064,0.001575955474398,0.002874513026973,-0.001443320867274,0.082
94,-0.062006377947838,-0.025069637883008,0,-0.00731645433897,-0.003503152866242,-0.007846362693371,-0.036
95,0.016214499028078,0.057142857142857,0.007431693989071,-0.015929671390364,0.00415464991516,-0.002289284046602,0.138
96,-0.047560570727319,-0.075675675675676,0.062920416576264,-0.042602887857437,-0.023551877784851,-0.030454741542634,-0.017
97,0.009664915922554,0.054093567251462,0.009797897130112,0.019178991824524,0.004889178617992,0.009896760233733,0.154
98,0.001914518190156,-0.023578363384189,0.00161710124081,0.018322858808935,-0.004216639636717,0.0132083413196,-0.02
99,-0.005095573087494,0.109375,0.029868819977171,-0.006240809212716,-0.014006546775031,-0.00693863102234,0.038
100,0.008002560821029,0.081946222791293,-0.016264903316968,-0.004526596434497,0.005616154608523,-0.001270358980001,0.038
101,0.04001270244305,0.034319526627219,0.022509979631275,0.037851781021169,0.03712217355052,0.014839911453811,-0.032
102,-0.011908366413339,0.010297482837529,0.00837708909499,0.013933349617148,-0.009185904339563,-0.006475836326233,-0.165
103,-0.027194065904925,-0.021517553793884,-0.026854695782639,0.015376817669803,-0.01502563890583,-0.013036155330499,0.054
104,0.023506987814175,0.092592592592593,0.019456005945126,0.011961779611548,0.029860468349902,0.011504079072587,0.037
105,0.005586592005093,-0.024364406779661,0.002726465539492,-0.003144557764398,0.011030633469902,0.005265337207529,-0.084
106,-0.063580244948915,-0.067318132464712,-0.025830296141764,-0.02721182864799,-0.040835471269609,-0.025141421662261,-0.022
107,-0.007910382075125,-0.027939464493597,-0.031100518341308,-0.019612473763747,0,-0.006447437445625,0.161
108,-0.008637873754739,0.027544910179641,0.01769549455537,-0.006415860311916,-0.004874845628859,0.00173043627985,0.062
109,-0.010723894100454,-0.005827505827506,0.004650222495961,-0.024585865530371,0.010450685484955,-0.009717110950522,-0.043
110,0.031504133857749,0.073856975381008,0.010867398085478,0.030057539634122,0.024240464633469,0.029219411207934,0.011
111,0.009195336314625,0.084061135371179,0.005574318136572,0.011975525641907,0.007257778249991,0,-0.147
112,0.023755321308698,-0.027190332326284,0.00574145736454,0.003037371365972,0.00908518170426,0.002754239622237,0.092
113,0.023521900828009,0.082815734989648,0.026377953275157,0.021275770886756,0.007761564972417,0.017747659199374,-0.029
114,0.013354068734237,0.010516252390057,-0.00306864217623,0.029111582818339,0.009242113655025,0.012871155622397,-0.044
115,-0.004903432421844,0.016083254493851,-0.001731454405541,0.017287177512682,0.003663095461728,-0.003279404272506,0.042
116,0.004311610584743,-0.027932960893855,-0.005781441622306,0.008092191506235,-0.009732359801327,0.002878842767638,0.07
117,-0.005519718047572,-0.042145593869732,-0.004845900368288,-0.014229973521651,-0.004299846305287,-0.009637060358165,-0.031
118,-0.012642676142428,-0.053,-0.019867549668874,0.013621068114375,-0.01418874239289,-0.006418183900623,-0.018
119,-0.001561492865516,0.011615628299894,0.01093002782194,-0.01051674981488,-0.002815957534917,-0.008960207883491,0.078
120,-0.037847982486359,-0.001043841336117,0.001376056641951,-0.007270196123276,-0.008785722975032,-0.002102567037591,0.041
121,-0.002275715211577,-0.042842215256008,-0.000785178656953,-0.008550186223995,0.008863596074707,-0.005689048199788,-0.019
122,-0.003584229509803,-0.008733624454148,-0.008447956446053,0.005999287838002,0.020709067439314,-0.000211867109524,0.033
123,-0.04480049198223,-0.059471365638767,-0.003764652194083,-0.045210574153243,-0.024900092988014,-0.011233625463015,0.087
124,-0.026703149603675,0.008196721311475,-0.001988842521656,-0.018112967809571,0.000945807091608,0.002786712048058,0.07
125,-0.005276116595458,0.004645760743322,0.030290972499004,-0.012125801946985,-0.025826771653543,-0.006840536282653,0.018
126,-0.01732680278084,-0.053179190751445,-0.013346286008776,-0.006197718125812,-0.000323310701584,0,-0.019
127,-0.001439366730939,-0.013431013431013,-0.009998000784082,0.006843763917532,0.013583441138422,0.004950478000863,-0.03
128,0.029549622688078,0.153465346534653,0.007722752475247,0.040381355443082,0.014039597957881,0.021846261284841,0.044
129,0.008400384723509,0.023605150214592,-0.001375496195235,-0.002242289351476,0.004405254738664,0.008174415077037,-0.05
130,-0.005553592499985,0,0.008854781582054,0.005928141506052,-0.00250626566416,-0.001455323485827,-0.048
131,-0.015706805738509,-0.035639412997904,0.003705851375073,-0.00897460179097,-0.002826633165829,-0.004372250335926,-0.022
132,0.019503474489308,0.014130434782609,0.023124815839969,-0.021337813278685,0.018267779527559,-0.003136765550133,-0.01
133,-0.002086921815216,-0.005359056806002,-0.000949743553666,0.003693439310438,0.014228239144557,0.003775900038009,-0.058
134,-0.010108051583239,-0.018318965517241,0.008745304515031,-0.005064701400736,-0.001829856607812,0.003552772336927,0.074
135,-0.048239401408973,-0.017563117453348,-0.03241615091564,-0.006164231430262,-0.018026306141155,-0.019783379226753,0.053
136,0.01886792382754,-0.036871508379888,0.012076334242306,-0.017286882407618,-0.00466705054969,0.007223290761736,0.072
137,-0.000726252694263,0.034802784222738,0.020015416089596,0.025694265273534,0.008440075023445,0.001265535791752,-0.036
138,0.002180268893155,0.032511210762332,-0.024717,0.009329417193526,-0.007749535508341,0.025489805573453,0.007
139,0.04133429872012,0.069489685124864,0.027277984663919,0.018801140803232,-0.074351738478709,0.006778929431287,0.072
140,0.020194915731602,0.050761421319797,0.02015065989268,0.003551829976069,0.030374688841535,-0.001632300996149,-0.05
141,0.011604164219362,0.054106280193237,0.012553074120475,-0.002539005205028,-0.000982672748684,0.00633560744801,-0.068
142,-0.025978406678987,-0.033913840513291,-0.005651723086663,0.018512815832416,-0.044590196721312,0.000609220665866,0.004
143,-0.003117492102395,0.007590132827324,-0.016501686532789,-0.011814669395904,-0.007206554811481,-0.001014837520862,-0.053
144,-0.021890167542341,0.00376647834275,-0.008575671300814,-0.010921206691054,0.001728309713101,-0.004876010146698,0.059
145,-0.007815275310981,0.017823639774859,0.006581402783001,-0.003331885718975,0.034161456176674,0.002041630987107,0.002
146,0.031865341926088,-0.019354838709677,-0.00186809269322,0.017881430514286,0.02035372106619,0.015281166607379,0.083
147,-0.034004095558842,0.00187969924812,-0.015347164514318,0.000305526065729,-0.019620667102681,0.003411582382292,-0.058
148,0.016163756602862,-0.059099437148218,0.014255844625435,0.004008746613607,0.012675150100067,0.003600043240039,0.054
149,0.006009225875284,-0.038883349950149,0.009557683479054,-0.004867301494257,-0.000658794444704,-0.003985674997689,-0.044
150,0.009486963826765,-0.015560165975104,-0.020790774471706,-0.006152067062616,-0.003295978905735,0.011804752289098,0.047
151,0.037939470937771,0.025289778714436,0.009668208530806,0.006382344277796,-0.006283101851852,0.006130082333272,0.084
152,-0.012072434202165,-0.001027749229188,-0.003942902889332,-0.008939828217234,-0.002662229705898,0.011595941859618,-0.007
153,-0.042091003322956,-0.060699588477366,-0.021489142723641,-0.035542180881151,-0.028361629241296,-0.02098311488745,0.061
154,-0.024450779590552,0.010952902519168,0.052205721440956,0.006395179690629,0.001030185404183,0,0.081
155,-0.006538322067886,-0.009750812567714,-0.006591010739491,-0.010683593090467,-0.003773550600343,-0.006548963845096,-0.066
156,-0.006946983799119,0.007658643326039,0.000737209758098,-0.005861019975898,-0.011363704842848,0.005593293193997,0.074
157,0.078056004346645,0.031487513572204,0.00368325973634,0.017485082690638,0.027168269842155,0.006952747712086,0.106
158,0.005464446718725,0.011578947368421,0.012660532110092,0.00436559091578,-0.001017327907765,-0.009074795982754,-0.068
159,-0.030570585276678,-0.043704474505723,0.001630730234295,-0.012605231204608,-0.009843822465846,-0.018116620214305,0.003
160,0.000700700744826,-0.009793253536453,0.011034732471685,-0.000960485012797,-0.008570449091532,0.000405515357607,0.063
161,-0.021008369080595,-0.023076923076923,-0.02039719127567,-0.015382178399224,-0.013139661134163,0.008917660791638,-0.039
162,-0.021459191705,-0.015748031496063,-0.008949808219178,-0.023881156188584,-0.023475822583188,-0.006026502153859,0.012
163,0.012061403070726,0.003428571428571,0.011057925214078,0.012336881385638,0.001794007829422,0.00687153009739,0.114
164,-0.0065005414767,-0.015945330296127,-0.003281097278872,-0.010745576541915,-0.010028689111748,-0.006423208947707,-0.051
165,0.016357651167893,0.059027777777778,0.016459436722751,0.005576843706838,0.003256186803769,0.006868774059871,0.058
166,-0.01001434192,-0.030601092896175,-0.025548793611055,0.003642053592311,-0.003966786873422,-0.007022497892153,-0.166
167,-0.025650253812008,0.019165727170237,0.00572379985229,0.002474284576485,-0.012309919901886,-0.003030917969882,0.117
168,0.0489432702959,0.057522123893806,0.01854229817253,0.029740813256277,0.025293180891012,0.018848820642466,0.06
169,0.032520325204337,0.009414225941423,0.014599873828407,0.007350253605647,0.003932821020122,0.006763463115753,-0.11
170,0.021910270458267,0.033160621761658,0.004441286117582,0.026172888274058,0,0.002568684311838,-0.045
171,-0.028810687735285,-0.043129388164494,-0.004598549617995,-0.003709838739503,-0.001780591168091,-0.004927142527929,-0.077
172,-0.005174197997434,-0.00524109014675,0.004975160003112,0.019820785625599,0.000713449849681,-0.000792217002218,0.116
173,0.003120631068161,-0.040042149631191,-0.00919377635796,0.000570477691296,0.007130160682002,0.012685819045825,-0.056
174,-0.000691254780126,-0.035126234906696,0.000535314051832,0.001292458281827,0.007787575221239,0.008807974264373,-0.108
175,0.00760982332738,-0.021615472127418,0.008739093989656,0.013780759665672,0.001053775941474,-0.001746159915978,-0.033
176,0.001373120448025,0.02093023255814,0.014144271319939,0.003819641294034,0.020701754385965,-0.000777512812645,0.049
177,0.008227596849208,0.014806378132119,0.00087167013822,0.008057882742855,0.039876246132692,0.004862910495172,0.063
178,0.021421354007673,0.023569023569024,0.010102804389479,0.023499364353148,-0.003966975206612,-0.000967887021969,-0.04
179,0.016977296370517,-0.004385964912281,0.002759096300773,-0.004338869191043,0.001659508850299,0.000581321967464,-0.041
180,0.015711948141865,0.01431718061674,0.017368838611562,0.028543488292374,0.015241848906561,0.012006187611779,0.025
181,0.003867289844875,0.035830618892508,-0.012677484787018,0.001906528215072,0.004895626791633,-0.002104881261379,0.035
182,-0.012520095906755,-0.060796645702306,0.023968515665126,0.014025482250363,-0.012016920687986,-0.003068094748463,0.128
183,-0.006501918073409,-0.014508928571429,-0.015883631234181,0.004065984304911,-0.002629848783695,-0.007501391663116,0.021
184,0.050065377940875,0.018120045300113,0.012742099681582,0.011767953434575,0.033289386947924,0.006589133525618,0.002
185,-0.002804549791868,0.033370411568409,-0.003858412953222,-0.003968254130814,-0.012759138755981,0.003080441636886,-0.057
186,0.010624968419694,-0.005382131324004,0.00134722126394,-0.014768481856786,0.00710820655547,0.00537428507853,0.079
187,0.007421181197588,-0.019480519480519,0.00336362266,0.001777863783846,-0.013153673403914,0.002100040066855,0.064
188,0.024247973474043,0.020971302428256,-0.01642641635937,-0.012597011041136,-0.003250975292588,-0.004762778126321,-0.038
189,0.010788133053079,0.004324324324324,0.000340848670757,-0.00433475959288,0.006196999347684,0.006508409128607,-0.007
190,-0.033797806104198,-0.018299246501615,-0.015672946922096,-0.01373356911181,-0.00356564019449,-0.001331324861943,-0.001
191,0.013807916538059,0.012061403508772,0.015403236680568,0.036965242421343,0.024723487312947,0.010855123027819,0.034
192,-0.011198547218182,0,-0.00374973593829,0.000865297320509,-0.005079365079365,-0.001884006872274,0.005
193,0.016222803795974,0.001083423618635,0.005816937453945,0.000103693069135,0.011167868538609,-0.007549987965259,0.073
194,0.018072349943171,-0.018398268398268,-0.004082360876299,0.016769210465099,-0.000631145451841,0.004374271609291,0.016
195,-0.001479349067493,-0.007717750826902,0.012297199185264,0.00438676523495,0.003789106409852,0,-0.011
196,-0.002074074137257,0.061111111111111,0.009954462628649,0.010766498364826,0.008493236599772,0.01325503925368,0.007
197,0.0187055231191,0.026178010471204,0.002004660841887,0.005359449372876,0.009669307246747,-0.006167039846476,-0.044
198,-0.002331739945621,-0.002040816326531,-0.003167705901967,0.00722990254279,-0.001853506390284,0.000564084740729,0.004
199,0.007303535121594,-0.008179959100205,0.019568455936303,0.041116749070782,-0.00061900338536,-0.000751720293822,-0.08
200,0.005220446786557,0.043298969072165,-0.009842487038098,0.010357739918496,0.001548436000358,0.009403807624276,-0.058
201,-0.018465060587033,-0.00296442687747,0.000496984749884,-0.026760991491129,-0.024118769325912,-0.014905919796612,0.052
202,0.018812433307852,0.074331020812686,0.012584914929374,0.003360357427259,0.008872021827377,-0.008511450889912,0.034
203,0.002596682053802,-0.00830258302583,-0.00228951750484,-0.003252449132684,0.016331689698493,0.00801225457055,0
204,0,0.005581395348837,0.006392460461972,-0.006623180884319,-0.009270704287061,-0.005299020510124,-0.061
205,0.004316546640834,0.071230342275671,0.011074918206029,0.004455693224853,-0.000935807831073,-0.000951313617969,-0.019
206,-0.002865358086745,0.012953367875648,-0.003543830427067,-0.002557975062511,0.012488323836663,0.003427940603946,-0.004
207,-0.006034511490963,0.023017902813299,-0.007112883816475,-0.000714101634051,0.024360191181005,-0.019927859492912,-0.08
208,0.009540358758753,-0.01,0.040052150441294,-0.008413796330369,0.005719415842281,0.002130133495853,-0.077
209,-0.003436426117994,-0.007575757575758,0.017219818139953,-0.013956198858492,-0.017360011972463,-0.008309185808776,0.063
210,-0.001436752873348,-0.011026293469042,-0.00338567235831,0.010631912418444,-0.001218428192603,-0.014029649596738,0.056
211,0.008920834275955,0.02229845626072,-0.002933940613529,0.01702942704884,-0.025617565549937,0.005533601759132,-0.022
212,0.001426098117299,0.01258389261745,0.005730246244386,0.011119727679798,-0.008450735259758,0.003144676523397,0.038
213,0.025064085020825,-0.042253521126761,0.013396919821468,0.017487228095105,0.008838352272727,-0.003134818533151,0.008
214,0.010836371515761,0.000865051903114,-0.002735161912632,-0.003581861222689,-0.008760920173996,0.000786144563217,0.086
215,-0.005497553598594,-0.029386343993086,0.005180618856344,0.004698369620076,-0.007260069444444,-0.009230153664318,-0.046
216,-0.019347706450298,-0.021371326803206,0.000606351362644,-0.007971894345882,-0.019713862648208,-0.007928609648908,-0.019
217,-0.0062006766123,-0.019108280254777,0.01075593059367,0.006169340080492,0.020758968537139,0.002397564497408,-0.105
218,0.013329580636178,0.003710575139147,-0.005695518499767,-0.004339228961995,0.005084207343,-0.007773596767228,0.024
219,0.017632213829229,-0.017560073937153,-0.027283646504893,-0.027222520305527,-0.009800790698729,-0.024106048792251,-0.017
220,-0.00440041266404,0.007525870178739,0.010537734550406,-0.003213914364776,0.002873563218391,-0.008645499802429,-0.133
221,-0.032044226518225,-0.00186741363212,0.001226836393603,-0.017750146272651,-0.013371537726839,-0.010382089618932,-0.178
222,0.004851626851113,0.000935453695042,0.003216403687909,-0.003614214661302,-0.007099064214263,0.002937518386767,0.122
223,0.02896907128603,0.029906542056075,0.000152702290076,0.026389375343065,0.021774488137797,-0.003765714527077,-0.037
224,0.006348302336034,0.005444646098004,-0.006716562151838,-0.005511736932357,-0.013358810007672,-0.004619932676127,-0.019
225,-0.00493691716924,0.009025270758123,0.021361595205164,0.021615028727658,0.00290138620245,-0.003164559832829,0.028
226,-0.023428886437994,-0.007155635062612,-0.002858892609974,-0.014775294110088,-0.005143040657569,-0.006349212127325,0.067
227,0.025684476429841,0.057657657657658,0.011015588245764,0.01966116652455,-0.00032310176662,0.000213035338882,0.024
228,0.000275151344074,-0.003407155025554,0.001641805970149,0.000635339909393,-0.001616095616804,-0.003407200589762,-0.13
229,-0.019257221458703,-0.035897435897436,-0.002980137043956,0.00593651746,-0.000971123372325,-0.006623873607405,0.041
230,-0.017671809259629,-0.01063829787234,-0.013749902032587,-0.018051560407571,-0.000324076463899,0.000430200413164,0.044
231,0.031410651056852,0.008960573476702,0.002424670478093,0.016872890617534,0.022690405186386,0.010750385508824,0.029
232,0.016611267537701,-0.013321492007105,0.021012833831812,0.005530973363933,0.01045958828715,0.012763252723466,-0.169
233,0.020697194988138,-0.006300630063006,0.010216197657444,-0.002231661131048,0.008155583693713,-0.0050409830212,-0.03
234,-0.009338366879754,0.009963768115942,0.004543426445401,0.008537033718281,0.001244586224163,-0.0094996704557,-0.011
235,0.012119580180337,-0.053811659192825,-0.019550685445715,-0.006059631462187,0.003107489123679,-0.000639429360127,0.078
236,0.002128845187189,0.039810426540284,0.007589315814999,0.00879917016596,-0.017348203759238,-0.003412201819417,-0.206
237,0.010355761808065,-0.005469462169553,0.00236307786683,-0.003893925531126,-0.000315258521919,0.008559797611639,-0.137
238,0.012877845278477,0.001833180568286,0.00073662881671,0.002501851372269,0.01261438071947,0.010396762704589,0.059
239,0.004151504823893,-0.038426349496798,0.001177885782623,0.00346272779223,-0.021488663298391,-0.002939901794957,-0.11
240,0.005167932814926,0.001902949571836,0.000441161764706,-0.004290126448718,0.01655,0.012005001689134,0.046
241,-0.010796889736216,-0.037037037037037,-0.003674849385195,0.000218514470266,0.010331840628308,0.001456837932238,-0.196
242,0.032744282742512,-0.000986193293886,0.001475331978096,0.002778146556878,0.012705299039355,0.009143773566885,-0.065
243,0.020130850528162,-0.006910167818361,-0.016057690750929,-0.001992180570799,0.015299877600979,-0.003294854715272,0.104
244,0.002220004933545,0.011928429423459,0.008983350666517,0.004990433735939,0.006027757685353,-0.002685952744009,0.102
245,0.004922520427481,0.033398821218075,-0.009793678732656,0.00617611513016,0.01078493077337,-0.005593582658597,-0.008
246,0.005633088276995,-0.019011406844106,-0.002547654613473,0.002961119705379,0.011855274934483,-0.003333294722187,0.037
