,date,symbol,open,close,low,high,volume
587,2010-01-04,PH,54.66,54.52,54.169998,55.040001000000004,961000.0
1055,2010-01-05,PH,54.349998,54.259997999999996,53.939999,54.82,1136400.0
1523,2010-01-06,PH,54.139998999999996,54.029999,53.799999,54.470001,1670700.0
1991,2010-01-07,PH,53.75,54.669998,53.75,54.900002,973600.0
2459,2010-01-08,PH,54.470001,56.220001,54.119999,56.23,1075200.0
2927,2010-01-11,PH,57.099998,57.82,56.57,58.029999,1682100.0
3395,2010-01-12,PH,57.450001,57.939999,57.380001,58.09,1750700.0
3863,2010-01-13,PH,58.09,58.25,57.09,58.59,1371800.0
4331,2010-01-14,PH,58.029999,58.790001000000004,57.560001,58.939999,1003100.0
4799,2010-01-15,PH,58.66,58.560001,57.939999,59.150002,1712000.0
5267,2010-01-19,PH,61.740002000000004,61.419998,60.580002,62.849998,3741400.0
5735,2010-01-20,PH,61.130001,60.610001000000004,59.400002,61.18,2339800.0
6203,2010-01-21,PH,60.400002,59.52,58.759997999999996,61.43,2014800.0
6671,2010-01-22,PH,59.439999,57.619999,57.59,59.439999,1462900.0
7139,2010-01-25,PH,58.52,57.369999,56.369999,59.040001000000004,2042900.0
7607,2010-01-26,PH,56.900002,56.599998,56.07,57.299999,2343600.0
8075,2010-01-27,PH,56.490002000000004,57.400002,56.150002,57.740002000000004,3339500.0
8543,2010-01-28,PH,57.709998999999996,56.32,55.68,57.799999,1439000.0
9011,2010-01-29,PH,56.830002,55.91,55.669998,57.860001000000004,2134700.0
9479,2010-02-01,PH,56.200001,57.139998999999996,56.060001,57.400002,1622400.0
9947,2010-02-02,PH,57.549999,58.139998999999996,57.200001,58.209998999999996,1919400.0
10415,2010-02-03,PH,57.799999,57.299999,57.130001,58.619999,1800100.0
10883,2010-02-04,PH,56.52,54.93,54.93,56.740002000000004,1969200.0
11351,2010-02-05,PH,54.959998999999996,54.970001,53.5,55.32,2101500.0
11819,2010-02-08,PH,54.950001,54.540001000000004,53.950001,55.169998,1728200.0
12287,2010-02-09,PH,55.330002,55.75,54.880001,56.400002,1651000.0
12755,2010-02-10,PH,55.700001,55.549999,54.860001000000004,55.98,1032700.0
13223,2010-02-11,PH,55.59,56.759997999999996,55.150002,56.790001000000004,1370600.0
13691,2010-02-12,PH,55.91,56.080002,55.209998999999996,57.650002,2551600.0
14159,2010-02-16,PH,57.240002000000004,57.25,56.41,57.299999,1561300.0
14627,2010-02-17,PH,57.75,58.189999,57.259997999999996,58.330002,1501600.0
15095,2010-02-18,PH,58.040001000000004,58.759997999999996,57.970001,58.869999,1522700.0
15563,2010-02-19,PH,58.59,59.0,58.200001,59.290001000000004,1109200.0
16031,2010-02-22,PH,59.18,58.919998,58.630001,59.240002000000004,1249000.0
16499,2010-02-23,PH,58.720001,58.310001,57.759997999999996,59.060001,1451100.0
16967,2010-02-24,PH,58.580002,58.869999,58.130001,58.91,2075300.0
17435,2010-02-25,PH,57.549999,58.900002,57.459998999999996,59.060001,1553900.0
17903,2010-02-26,PH,59.310001,60.310001,59.169998,60.450001,2204800.0
18371,2010-03-01,PH,60.169998,61.709998999999996,60.150002,62.580002,3111800.0
18839,2010-03-02,PH,62.02,62.07,61.869999,62.41,2012700.0
19307,2010-03-03,PH,63.200001,62.41,62.299999,63.66,2750600.0
19775,2010-03-04,PH,62.439999,62.07,61.52,62.759997999999996,1897700.0
20243,2010-03-05,PH,62.860001000000004,62.93,62.509997999999996,63.23,1130900.0
20711,2010-03-08,PH,62.91,63.02,62.540001000000004,63.310001,1402400.0
21179,2010-03-09,PH,62.889998999999996,63.330002,62.68,63.599998,1470900.0
21647,2010-03-10,PH,63.459998999999996,63.82,63.18,63.959998999999996,1154500.0
22115,2010-03-11,PH,63.84,63.689999,63.029999,63.849998,939700.0
22583,2010-03-12,PH,63.990002000000004,63.610001000000004,63.310001,64.199997,860400.0
23051,2010-03-15,PH,63.650002,63.84,63.27,63.889998999999996,762400.0
23519,2010-03-16,PH,63.959998999999996,64.440002,63.889998999999996,64.66999799999999,1008600.0
23987,2010-03-17,PH,64.739998,65.370003,64.459999,65.739998,1476200.0
24455,2010-03-18,PH,65.260002,65.599998,65.110001,65.910004,1214900.0
24923,2010-03-19,PH,65.110001,65.110001,64.889999,66.410004,1714200.0
25391,2010-03-22,PH,64.529999,65.550003,64.209999,65.620003,942900.0
25859,2010-03-23,PH,65.779999,66.57,65.160004,66.709999,1101400.0
26327,2010-03-24,PH,66.489998,65.339996,65.260002,66.550003,1521500.0
26795,2010-03-25,PH,66.160004,64.790001,64.699997,66.41999799999999,1839800.0
27263,2010-03-26,PH,65.010002,64.610001,64.440002,65.93,1659200.0
27731,2010-03-29,PH,64.91999799999999,65.239998,64.769997,65.309998,1286800.0
28199,2010-03-30,PH,65.57,65.519997,65.339996,66.230003,1245600.0
28667,2010-03-31,PH,65.33000200000001,64.739998,64.690002,65.550003,1140800.0
29135,2010-04-01,PH,65.120003,65.269997,64.800003,65.690002,859800.0
29603,2010-04-05,PH,65.400002,66.41999799999999,65.400002,66.559998,971000.0
30071,2010-04-06,PH,66.160004,66.32,65.699997,66.32,1038300.0
30539,2010-04-07,PH,66.050003,66.5,65.900002,67.059998,1190800.0
31007,2010-04-08,PH,66.370003,67.589996,65.839996,67.75,1639400.0
31475,2010-04-09,PH,67.769997,68.480003,67.510002,68.66999799999999,1124700.0
31943,2010-04-12,PH,69.540001,69.480003,68.5,69.660004,1537000.0
32411,2010-04-13,PH,69.269997,69.760002,69.029999,69.849998,1451300.0
32879,2010-04-14,PH,70.220001,70.540001,70.16999799999999,70.809998,2550100.0
33347,2010-04-15,PH,70.300003,70.209999,70.010002,70.720001,1429000.0
33815,2010-04-16,PH,69.779999,69.07,68.870003,70.019997,2015000.0
34283,2010-04-19,PH,69.040001,69.389999,67.989998,69.739998,2370100.0
34751,2010-04-20,PH,71.75,67.800003,67.120003,72.5,4872900.0
35219,2010-04-21,PH,68.370003,71.0,68.370003,71.16999799999999,3368200.0
35687,2010-04-22,PH,70.519997,70.440002,69.699997,70.800003,2868800.0
36155,2010-04-23,PH,70.129997,70.989998,69.75,70.989998,1359000.0
36623,2010-04-26,PH,71.0,71.160004,70.889999,71.730003,1355900.0
37091,2010-04-27,PH,70.639999,68.75,68.5,71.360001,1597000.0
37560,2010-04-28,PH,69.260002,69.059998,68.089996,69.43,1283100.0
38029,2010-04-29,PH,69.650002,71.230003,69.650002,71.290001,1258400.0
38498,2010-04-30,PH,71.220001,69.18,69.089996,71.779999,1486500.0
38967,2010-05-03,PH,69.870003,70.82,69.410004,70.980003,1061500.0
39436,2010-05-04,PH,69.470001,67.980003,67.470001,69.470001,2070900.0
39905,2010-05-05,PH,67.0,67.239998,66.639999,67.629997,2137100.0
40374,2010-05-06,PH,66.790001,64.5,59.470001,67.559998,3336100.0
40843,2010-05-07,PH,64.389999,62.25,61.91,64.83000200000001,3506600.0
41312,2010-05-10,PH,65.760002,67.690002,64.620003,68.019997,3250800.0
41781,2010-05-11,PH,66.889999,67.050003,66.480003,68.019997,2282300.0
42250,2010-05-12,PH,67.449997,69.059998,67.449997,69.459999,1408600.0
42719,2010-05-13,PH,68.709999,68.18,68.019997,69.690002,1316500.0
43188,2010-05-14,PH,68.040001,66.459999,65.809998,68.040001,2005100.0
43657,2010-05-17,PH,66.540001,66.269997,64.5,67.459999,2535500.0
44126,2010-05-18,PH,66.82,64.949997,64.690002,67.129997,1428000.0
44595,2010-05-19,PH,64.699997,63.630001,62.400002,65.18,1916200.0
45064,2010-05-20,PH,61.860001000000004,59.700001,59.419998,62.18,4172900.0
45533,2010-05-21,PH,58.240002000000004,60.57,58.240002000000004,60.580002,3661700.0
46002,2010-05-24,PH,60.450001,59.560001,59.369999,60.919998,3288900.0
46471,2010-05-25,PH,58.009997999999996,59.849998,57.32,60.0,2587800.0
46940,2010-05-26,PH,60.529999,60.27,60.029999,61.740002000000004,2096400.0
47409,2010-05-27,PH,61.75,62.73,60.959998999999996,62.73,1449300.0
47878,2010-05-28,PH,62.860001000000004,61.459998999999996,60.919998,62.860001000000004,1595300.0
48347,2010-06-01,PH,60.66,59.5,59.48,62.119999,1919100.0
48816,2010-06-02,PH,59.740002000000004,61.68,59.740002000000004,61.68,1940100.0
49285,2010-06-03,PH,62.139998999999996,61.98,61.41,62.360001000000004,1302400.0
49754,2010-06-04,PH,60.040001000000004,58.52,58.080002,60.66,2115100.0
50223,2010-06-07,PH,59.040001000000004,57.080002,56.959998999999996,59.040001000000004,2388500.0
50692,2010-06-08,PH,57.509997999999996,58.119999,56.68,58.23,2632100.0
51161,2010-06-09,PH,58.939999,58.419998,58.200001,60.279999,1995900.0
51630,2010-06-10,PH,59.630001,60.849998,59.630001,60.970001,1422600.0
52099,2010-06-11,PH,60.07,61.060001,59.830002,61.380001,1410300.0
52568,2010-06-14,PH,61.990002000000004,60.889998999999996,60.689999,62.540001000000004,1392800.0
53037,2010-06-15,PH,61.82,63.470001,61.540001000000004,63.549999,1527600.0
53506,2010-06-16,PH,62.880001,61.740002000000004,61.310001,63.200001,2264000.0
53975,2010-06-17,PH,62.200001,61.5,60.68,62.52,1669400.0
54444,2010-06-18,PH,61.66,60.860001000000004,60.669998,61.84,2057800.0
54913,2010-06-21,PH,61.860001000000004,61.029999,60.650002,62.18,2246700.0
55382,2010-06-22,PH,60.98,58.529999,58.43,61.209998999999996,3064600.0
55851,2010-06-23,PH,58.610001000000004,58.639998999999996,57.630001,59.369999,1495200.0
56320,2010-06-24,PH,58.299999,56.639998999999996,56.599998,58.619999,2328800.0
56789,2010-06-25,PH,56.5,58.209998999999996,56.220001,58.259997999999996,3453600.0
57258,2010-06-28,PH,58.310001,57.990002000000004,57.57,58.880001,1909500.0
57727,2010-06-29,PH,56.84,56.16,55.18,56.93,3138400.0
58196,2010-06-30,PH,55.919998,55.459998999999996,55.34,56.98,2290600.0
58665,2010-07-01,PH,55.700001,55.23,54.259997999999996,55.93,1725700.0
59134,2010-07-02,PH,55.439999,55.02,54.599998,55.779999,1495900.0
59603,2010-07-06,PH,55.790001000000004,54.799999,54.400002,56.419998,1894100.0
60072,2010-07-07,PH,55.139998999999996,56.869999,54.889998999999996,56.959998999999996,3077000.0
60541,2010-07-08,PH,57.400002,57.27,56.290001000000004,57.639998999999996,2260300.0
61010,2010-07-09,PH,57.34,57.32,56.75,57.610001000000004,2469100.0
61479,2010-07-12,PH,56.970001,56.439999,56.099998,57.220001,1536100.0
61948,2010-07-13,PH,57.360001000000004,58.27,57.119999,58.630001,2530500.0
62417,2010-07-14,PH,57.91,57.400002,56.950001,57.939999,2234700.0
62886,2010-07-15,PH,57.450001,58.080002,57.049999,58.18,2172700.0
63355,2010-07-16,PH,57.610001000000004,56.259997999999996,56.110001000000004,57.73,1650600.0
63824,2010-07-19,PH,56.52,56.880001,56.09,56.98,1417400.0
64293,2010-07-20,PH,55.779999,57.970001,55.630001,58.09,1692600.0
64762,2010-07-21,PH,58.66,58.290001000000004,57.84,59.799999,2271000.0
65231,2010-07-22,PH,59.349998,60.599998,59.209998999999996,60.709998999999996,2012200.0
65700,2010-07-23,PH,60.330002,62.189999,60.119999,62.209998999999996,1786100.0
66169,2010-07-26,PH,62.130001,62.360001000000004,61.560001,62.66,2132800.0
66638,2010-07-27,PH,62.919998,61.09,60.740002000000004,62.93,2112100.0
67107,2010-07-28,PH,60.98,61.810001,60.950001,61.990002000000004,2410900.0
67576,2010-07-29,PH,62.389998999999996,61.560001,60.91,63.290001000000004,1717500.0
68045,2010-07-30,PH,61.099998,62.119999,60.200001,62.389998999999996,1931500.0
68514,2010-08-02,PH,63.360001000000004,63.849998,62.68,64.309998,2127500.0
68983,2010-08-03,PH,64.139999,64.18,62.32,64.68,3248900.0
69452,2010-08-04,PH,63.669998,64.440002,63.02,64.889999,1626600.0
69921,2010-08-05,PH,63.98,65.389999,63.790001000000004,65.489998,1606300.0
70390,2010-08-06,PH,64.360001,65.480003,64.360001,65.66999799999999,1789800.0
70859,2010-08-09,PH,65.83000200000001,65.309998,64.66999799999999,65.91999799999999,1930200.0
71328,2010-08-10,PH,64.0,65.040001,63.84,65.139999,1795700.0
71797,2010-08-11,PH,62.75,62.349998,62.099998,63.810001,1873100.0
72266,2010-08-12,PH,61.099998,62.830002,61.060001,62.919998,2016300.0
72735,2010-08-13,PH,62.669998,63.52,62.48,63.810001,1906900.0
73204,2010-08-16,PH,62.990002000000004,63.400002,62.060001,63.470001,1820700.0
73673,2010-08-17,PH,63.950001,65.510002,63.93,65.989998,2161000.0
74142,2010-08-18,PH,65.41999799999999,65.870003,64.910004,66.25,1850800.0
74611,2010-08-19,PH,64.75,63.799999,63.41,64.900002,3335500.0
75080,2010-08-20,PH,63.23,63.23,62.610001000000004,63.849998,1955100.0
75549,2010-08-23,PH,63.689999,61.98,61.91,64.410004,1835100.0
76018,2010-08-24,PH,60.84,60.299999,60.259997999999996,61.150002,2633100.0
76487,2010-08-25,PH,59.560001,59.66,58.709998999999996,60.18,2909400.0
76956,2010-08-26,PH,59.970001,59.849998,59.459998999999996,60.619999,2978200.0
77425,2010-08-27,PH,60.52,60.689999,59.290001000000004,60.93,1879200.0
77894,2010-08-30,PH,60.59,59.360001000000004,59.34,60.93,950100.0
78363,2010-08-31,PH,58.900002,59.16,58.720001,59.849998,1718400.0
78832,2010-09-01,PH,60.189999,62.200001,60.189999,62.310001,1813700.0
79301,2010-09-02,PH,62.529999,63.700001,62.299999,63.779999,2028600.0
79770,2010-09-03,PH,64.839996,64.970001,64.010002,65.480003,1352700.0
80239,2010-09-07,PH,64.290001,64.150002,64.010002,64.699997,1001000.0
80708,2010-09-08,PH,64.32,65.040001,64.25,65.589996,979900.0
81177,2010-09-09,PH,66.029999,64.959999,64.620003,66.029999,769600.0
81646,2010-09-10,PH,65.300003,65.050003,64.949997,65.800003,1168200.0
82115,2010-09-13,PH,66.099998,67.75,65.959999,67.889999,2122500.0
